"id","title","link","district","bizcircle","tagList","onsale","onrent","year","housetype","cost","service","company","building_num","house_num","price","city","validdate"
"1811047764420","文二路442号","https://hz.lianjia.com/xiaoqu/1811047764420/","西湖","翠苑","近地铁2号线古翠路站","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:02"
"1811047774976","莫干山路355号","https://hz.lianjia.com/xiaoqu/1811047774976/","西湖","学军","近地铁2号线沈塘桥站","0","0","暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:06"
"1811047792493","正兴堂弄","https://hz.lianjia.com/xiaoqu/1811047792493/","拱墅","信义坊","","2","0","1985年建成","板楼","1.6元/平米/月","杭州一方物业服务有限公司","无开发商","11栋","488户","32501","hz","2019-02-02 22:54:31"
"1811047811154","湖墅南路352号","https://hz.lianjia.com/xiaoqu/1811047811154/","拱墅","湖墅","近地铁2号线沈塘桥站","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:58:34"
"1811047813958","河东路85号","https://hz.lianjia.com/xiaoqu/1811047813958/","下城","朝晖","近地铁1号线(临平-湘湖)西湖文化广场站","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:33:20"
"1811047825782","野风现代中心","https://hz.lianjia.com/xiaoqu/1811047825782/","下城","和平","近地铁1号线(临平-湘湖)打铁关站","16","11","2014年建成","塔楼","8.1元/平米/月","浙江野风物业服务有限公司","野风集团房地产股份有限公司","2栋","621户","23989","hz","2019-02-02 22:27:08"
"1811047870303","文三西路281号","https://hz.lianjia.com/xiaoqu/1811047870303/","西湖","文三西路","","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:07"
"1811047899111","文三西路630号","https://hz.lianjia.com/xiaoqu/1811047899111/","西湖","文三西路","","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","80户","暂无","hz","2019-02-02 22:21:06"
"1811047919512","You盘时代","https://hz.lianjia.com/xiaoqu/1811047919512/","西湖","申花","近地铁2号线三坝站","0","0","2012年建成","塔板结合","4元/平米/月","杭州卓盛物业管理有限公司","银融实业投资有限公司","3栋","975户","25384","hz","2019-02-02 22:16:43"
"1811047941246","文三西路338号","https://hz.lianjia.com/xiaoqu/1811047941246/","西湖","文三西路","近地铁2号线丰潭路站","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:08"
"1811047941691","文二西路80号","https://hz.lianjia.com/xiaoqu/1811047941691/","西湖","嘉绿","近地铁2号线丰潭路站","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:09"
"1811047950820","教工路590-1号","https://hz.lianjia.com/xiaoqu/1811047950820/","拱墅","信义坊","近地铁2号线学院路站","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:58:35"
"1811047989628","学院路159号","https://hz.lianjia.com/xiaoqu/1811047989628/","西湖","翠苑","近地铁2号线学院路站","0","0","暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","101户","暂无","hz","2019-02-02 22:22:07"
"1811048142806","紫荆大厦","https://hz.lianjia.com/xiaoqu/1811048142806/","西湖","文一西路","近地铁2号线文新站","0","0","暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","79户","21016","hz","2019-02-02 22:17:06"
"1811048143657","教工路314号","https://hz.lianjia.com/xiaoqu/1811048143657/","西湖","文教","","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:31"
"1811048180904","黄姑山路15号","https://hz.lianjia.com/xiaoqu/1811048180904/","西湖","九莲","","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","156户","暂无","hz","2019-02-02 22:21:32"
"1811048211294","文一路437号","https://hz.lianjia.com/xiaoqu/1811048211294/","西湖","翠苑","近地铁2号线古翠路站","0","0","暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:33"
"1811048211333","莱茵达大厦","https://hz.lianjia.com/xiaoqu/1811048211333/","西湖","古荡","","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","46户","暂无","hz","2019-02-02 22:21:33"
"1811048255814","建国北路542-552号","https://hz.lianjia.com/xiaoqu/1811048255814/","下城","建国北路","","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","6户","暂无","hz","2019-02-02 22:32:50"
"1811048286283","绍兴路325号","https://hz.lianjia.com/xiaoqu/1811048286283/","下城","和平","","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","2户","暂无","hz","2019-02-02 22:32:51"
"1811048353784","文一路161号","https://hz.lianjia.com/xiaoqu/1811048353784/","西湖","文教","近地铁2号线学院路站","0","0","暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:34"
"1811048358863","莫干山路651号","https://hz.lianjia.com/xiaoqu/1811048358863/","拱墅","信义坊","","0","1","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","15户","暂无","hz","2019-02-02 22:58:27"
"1811048435541","上塘路117号","https://hz.lianjia.com/xiaoqu/1811048435541/","下城","朝晖","","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","9户","暂无","hz","2019-02-02 22:32:52"
"1811048450731","莫干山路214号商铺","https://hz.lianjia.com/xiaoqu/1811048450731/","拱墅","信义坊","","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","14户","暂无","hz","2019-02-02 22:59:23"
"1811048484350","文三路41号","https://hz.lianjia.com/xiaoqu/1811048484350/","西湖","文三","近地铁2号线沈塘桥站","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:35"
"1811048552704","文三西路25号","https://hz.lianjia.com/xiaoqu/1811048552704/","西湖","古荡","近地铁2号线丰潭路站","0","0","暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:36"
"1811048631555","同人精华","https://hz.lianjia.com/xiaoqu/1811048631555/","西湖","申花","近地铁2号线三坝站","29","23","2014年建成","塔板结合","4.85元/平米/月","浙江省直同人物业管理有限公司","浙江省直同人房地产开发有限公司","3栋","1465户","25492","hz","2019-02-02 22:09:18"
"1811048631923","新坝","https://hz.lianjia.com/xiaoqu/1811048631923/","下城","体育场路","近地铁2号线中河北路站","8","1","1989年建成","板楼","0.5元/平米/月","街道办事处（居委会）代管物业","浙江省直房产开发有限公司","4栋","272户","35610","hz","2019-02-02 22:27:24"
"1811048646569","景冉佳园","https://hz.lianjia.com/xiaoqu/1811048646569/","江干","高教园区东","近地铁地铁1号线(下沙江滨-湘湖)云水站","24","9","2014年建成","板楼/塔板结合","1.55元/平米/月","中城建天一物业","杭州景冉房地产开发有限公司","9栋","1934户","29242","hz","2019-02-02 22:35:17"
"1811048649616","文溪鼎园","https://hz.lianjia.com/xiaoqu/1811048649616/","西湖","文一西路","近地铁2号线丰潭路站","12","7","2013年建成","塔楼/板楼","3.2元/平米/月","绿城物业服务集团有限公司杭州第一分公司","浙江天湖房地产开发有限公司","13栋","703户","45985","hz","2019-02-02 22:07:53"
"1811048654430","美达丽阳国际商务中心","https://hz.lianjia.com/xiaoqu/1811048654430/","拱墅","湖墅","近地铁2号线沈塘桥站","0","0","2006年建成","板楼","暂无信息","无物业管理服务","无开发商","1栋","75户","29473","hz","2019-02-02 22:59:05"
"1811048691279","紫荆欣苑","https://hz.lianjia.com/xiaoqu/1811048691279/","西湖","文一西路","近地铁2号线文新站","0","0","2000年建成","板楼","暂无信息","无物业管理服务","无开发商","11栋","452户","62711","hz","2019-02-02 22:09:07"
"1811048709811","五洲国际广场","https://hz.lianjia.com/xiaoqu/1811048709811/","西湖","申花","近地铁2号线三坝站","22","20","2013年建成","塔板结合","3.5元/平米/月","浙江五洲物业服务有限公司","杭州龙安置业有限公司","5栋","1222户","28978","hz","2019-02-02 22:07:46"
"1811048754917","文一路159号","https://hz.lianjia.com/xiaoqu/1811048754917/","西湖","文教","近地铁2号线学院路站","0","0","暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:37"
"1811048755340","教工路158号","https://hz.lianjia.com/xiaoqu/1811048755340/","西湖","文教","近地铁2号线下宁桥站","0","0","暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:38"
"1811048973462","保俶北路83号","https://hz.lianjia.com/xiaoqu/1811048973462/","西湖","文教","近地铁2号线下宁桥站","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:40"
"1811049051480","浙商财富中心","https://hz.lianjia.com/xiaoqu/1811049051480/","西湖","文三西路","","0","0","2013年建成","未知类型","暂无信息","暂无信息","浙江蓝顿置业发展有限公司","3栋","98户","暂无","hz","2019-02-02 22:19:56"
"1811049432582","文三西路259号","https://hz.lianjia.com/xiaoqu/1811049432582/","西湖","文三西路","","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:39"
"1811049575462","天目山路101号","https://hz.lianjia.com/xiaoqu/1811049575462/","西湖","黄龙","","2","1","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","56户","47699","hz","2019-02-02 22:17:17"
"1811049578809","锦绣大厦","https://hz.lianjia.com/xiaoqu/1811049578809/","拱墅","湖墅","近地铁2号线沈塘桥站","0","0","2000年建成","塔楼","1.3元/平米/月","杭州恒基物业管理有限公司","浙江广厦建筑集团股份有限公司","1栋","27户","暂无","hz","2019-02-02 22:58:54"
"1811049579754","文二路283号","https://hz.lianjia.com/xiaoqu/1811049579754/","西湖","文三西路","近地铁2号线丰潭路站","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:41"
"1811049579864","文二路472号","https://hz.lianjia.com/xiaoqu/1811049579864/","西湖","翠苑","近地铁2号线古翠路站","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:42"
"1811050112133","石灰坝2号","https://hz.lianjia.com/xiaoqu/1811050112133/","下城","朝晖","","0","0","1992年建成","板楼","暂无信息","无物业管理服务","杭州市城建开发集团有限公司","1栋","42户","暂无","hz","2019-02-02 22:33:44"
"1811050201656","星洲花园圣陶沙韵","https://hz.lianjia.com/xiaoqu/1811050201656/","西湖","文一西路","近地铁2号线文新站","2","1","2000年建成","板楼","1.05至1.6元/平米/月","新峰物业管理有限公司","浙江华盛房地产开发有限公司","17栋","166户","56742","hz","2019-02-02 22:10:34"
"1811050327977","体育场路398号","https://hz.lianjia.com/xiaoqu/1811050327977/","下城","武林","近地铁1号线(临平-湘湖)武林广场站","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","10户","暂无","hz","2019-02-02 22:33:35"
"1811050344112","西溪河下57号","https://hz.lianjia.com/xiaoqu/1811050344112/","西湖","文教","近地铁2号线下宁桥站","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:42"
"1811050448734","京都苑18号","https://hz.lianjia.com/xiaoqu/1811050448734/","下城","流水苑","近地铁1号线(临平-湘湖)打铁关站","0","0","2000年建成","板楼","5元/平米/月","无物业管理服务","无开发商","2栋","8户","暂无","hz","2019-02-02 22:33:52"
"1811052014860","益乐路20号","https://hz.lianjia.com/xiaoqu/1811052014860/","西湖","嘉绿","近地铁2号线古翠路站","2","3","1995年建成","板楼","暂无信息","无物业管理服务","无开发商","1栋","23户","46743","hz","2019-02-02 22:14:34"
"1811052125416","湖墅南路427号","https://hz.lianjia.com/xiaoqu/1811052125416/","拱墅","信义坊","","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:58:45"
"1811052241769","湖墅南路288号","https://hz.lianjia.com/xiaoqu/1811052241769/","拱墅","湖墅","近地铁2号线沈塘桥站","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","2户","暂无","hz","2019-02-02 22:58:27"
"1811052396704","湖墅南路465号","https://hz.lianjia.com/xiaoqu/1811052396704/","拱墅","信义坊","","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:58:18"
"1811052650496","同人广场","https://hz.lianjia.com/xiaoqu/1811052650496/","西湖","申花","近地铁2号线三坝站","0","3","2012年建成","板楼","4.5元/平米/月","浙江省直同人物业管理有限公司","浙江省直同人房地产开发有限公司","2栋","1590户","21021","hz","2019-02-02 22:13:21"
"1811052723059","环城北路303号","https://hz.lianjia.com/xiaoqu/1811052723059/","下城","武林","近地铁2号线武林门站","0","0","1989年建成","板楼","暂无信息","暂无信息","杭州城建开发集团有限公司","1栋","12户","暂无","hz","2019-02-02 22:32:53"
"1811053014420","中江花园","https://hz.lianjia.com/xiaoqu/1811053014420/","下城","建国北路","近地铁2号线建国北路站","21","8","2000年建成","塔楼/板楼","1至1.6元/平米/月","浙江中江上房物业管理有限公司","杭州中庆置业有限公司","14栋","1069户","38409","hz","2019-02-02 22:24:36"
"1811053015118","留和路397号","https://hz.lianjia.com/xiaoqu/1811053015118/","西湖","留下","","0","0","暂无信息","板楼","暂无信息","无物业管理服务","无开发商","1栋","1户","暂无","hz","2019-02-02 22:21:43"
"1811053016218","文一西路20号","https://hz.lianjia.com/xiaoqu/1811053016218/","西湖","嘉绿","近地铁2号线古翠路站","0","0","暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:45"
"1811053019794","德胜路11号","https://hz.lianjia.com/xiaoqu/1811053019794/","下城","德胜东","","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","11户","暂无","hz","2019-02-02 22:32:55"
"1811053019810","中山北路451号","https://hz.lianjia.com/xiaoqu/1811053019810/","下城","天水","近地铁1号线(临平-湘湖)武林广场站","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:32:54"
"1811053324951","嘉德广场","https://hz.lianjia.com/xiaoqu/1811053324951/","下城","长庆","近地铁2号线中河北路站","1","2","2000年建成","板楼","1.6元/平米/月","第一太平融科物业管理（北京）有限公司杭州分公司","浙江嘉德房地产开发有限公司","1栋","155户","17872","hz","2019-02-02 22:30:46"
"1811053657722","大学路110号","https://hz.lianjia.com/xiaoqu/1811053657722/","上城","潮鸣","","1","0","2000年建成","板楼","暂无信息","无物业管理服务","无开发商","1栋","30户","31230","hz","2019-02-02 23:08:42"
"1811053667858","滨江城市之星","https://hz.lianjia.com/xiaoqu/1811053667858/","江干","钱江新城","近地铁4号线城星路站","10","5","2012年建成","塔楼/板楼","4.6元/平米/月","杭州滨江物业管理有限公司","杭州滨江房产集团有限公司","6栋","946户","58727","hz","2019-02-02 22:36:34"
"1811053798178","西溪路517号","https://hz.lianjia.com/xiaoqu/1811053798178/","西湖","古荡","","0","1","暂无信息","板楼","暂无信息","暂无信息","暂无信息","2栋","92户","27267","hz","2019-02-02 22:17:40"
"1811053806853","西溪蝶园二期","https://hz.lianjia.com/xiaoqu/1811053806853/","西湖","西溪","","33","22","2009年建成","板楼/塔板结合","3.6元/平米/月","上海万科物业服务有限公司杭州分公司","杭州万坤置业有限公司","20栋","1663户","46758","hz","2019-02-02 22:04:49"
"1811053844766","三塘人家","https://hz.lianjia.com/xiaoqu/1811053844766/","拱墅","大关","","3","10","2012年建成","塔楼/板楼","2.4元/平米/月","杭州三塘物业管理有限公司","浙江杰立建设工程有限公司","8栋","1222户","32161","hz","2019-02-02 22:52:12"
"1811053853651","明月嘉苑","https://hz.lianjia.com/xiaoqu/1811053853651/","江干","城东新城","近地铁1号线(临平-湘湖)彭埠站","0","8","2013年建成","板楼","1.5至1.8元/平米/月","杭州求是物业管理有限公司","无开发商","25栋","2266户","暂无","hz","2019-02-02 22:42:58"
"1811053856346","东港嘉苑二区","https://hz.lianjia.com/xiaoqu/1811053856346/","江干","火车东站","","1","4","2009年建成","板楼","3元/平米/月","浙江野风物业服务有限公司","杭州孚元泰置业有限公司","11栋","1136户","32970","hz","2019-02-02 22:43:52"
"1811053857602","和睦新村","https://hz.lianjia.com/xiaoqu/1811053857602/","拱墅","和睦","","33","24","1989年建成","板楼","0.15至1.6元/平米/月","街道办事处（居委会）代管物业","杭州滨江房地产开发有限公司","52栋","3326户","34048","hz","2019-02-02 22:50:41"
"1811053869379","智格新怡家园","https://hz.lianjia.com/xiaoqu/1811053869379/","江干","工业园南","","3","0","2000年建成","板楼","1.6元/平米/月","杭州经济技术开发区城投物业发展有限公司","杭州经济技术开发区农居多层公寓建设有限管理中心","18栋","742户","26143","hz","2019-02-02 22:43:32"
"1811054186107","湖畔花园春晓苑","https://hz.lianjia.com/xiaoqu/1811054186107/","西湖","文一西路","近地铁2号线文新站","3","1","2000年建成","板楼/塔板结合","1.6至2.95元/平米/月","浙江证大物业管理有限责任公司","浙江证大房地产开发有限公司","3栋","93户","41890","hz","2019-02-02 22:12:41"
"1811054190536","湖畔花园吐翠苑","https://hz.lianjia.com/xiaoqu/1811054190536/","西湖","文一西路","近地铁2号线文新站","4","0","2000年建成","板楼","1.6元/平米/月","浙江证大物业管理有限责任公司","浙江证大房地产开发有限公司","3栋","121户","38282","hz","2019-02-02 22:13:34"
"1811054192348","湖畔花园梦泉苑","https://hz.lianjia.com/xiaoqu/1811054192348/","西湖","文一西路","近地铁2号线文新站","0","0","2000年建成","板楼","1.6元/平米/月","浙江证大物业管理有限责任公司","浙江证大房地产开发有限公司","2栋","76户","40009","hz","2019-02-02 22:14:30"
"1811054199149","湖畔花园闻莺苑","https://hz.lianjia.com/xiaoqu/1811054199149/","西湖","文一西路","近地铁2号线文新站","2","0","2000年建成","板楼","1.6元/平米/月","浙江证大物业管理有限责任公司","浙江证大房地产开发有限公司","2栋","120户","39779","hz","2019-02-02 22:12:48"
"1811054233664","假山路33号","https://hz.lianjia.com/xiaoqu/1811054233664/","拱墅","德胜","","2","0","1995年建成","板楼","暂无信息","无物业管理服务","浙江省城乡建设开发总公司","1栋","49户","32390","hz","2019-02-02 22:56:53"
"1811054241730","大关南二苑","https://hz.lianjia.com/xiaoqu/1811054241730/","拱墅","大关","","0","0","1994年建成","板楼","0.8元/平米/月","街道办事处（居委会）代管物业","杭州安居房地产经营有限公司","7栋","212户","23995","hz","2019-02-02 22:56:52"
"1811054348624","欣景苑","https://hz.lianjia.com/xiaoqu/1811054348624/","下城","三塘","","19","7","2011年建成","塔楼/板楼","1.5元/平米/月","杭州高盛物业管理有限公司","欣景房产有限公司","15栋","1501户","29605","hz","2019-02-02 22:24:50"
"1811054356884","秀月家园北区","https://hz.lianjia.com/xiaoqu/1811054356884/","西湖","申花","近地铁2号线三墩站","0","1","2006年建成","板楼","暂无信息","暂无信息","暂无信息","14栋","464户","暂无","hz","2019-02-02 22:16:12"
"1811054361515","景芳新五区","https://hz.lianjia.com/xiaoqu/1811054361515/","江干","景芳","近地铁4号线景芳站","33","9","1997年建成","板楼","0.5元/平米/月","杭州金秋物业管理有限公司","杭州滨江房产集团有限公司","32栋","1931户","37832","hz","2019-02-02 22:36:02"
"1811054370033","桃花河新村","https://hz.lianjia.com/xiaoqu/1811054370033/","下城","武林","近地铁2号线武林门站","3","1","1989年建成","板楼","暂无信息","街道办事处（居委会）代管物业","杭州城建开发集团有限公司","6栋","431户","50463","hz","2019-02-02 22:29:01"
"1811054406321","贾家弄2号","https://hz.lianjia.com/xiaoqu/1811054406321/","拱墅","信义坊","","1","0","2000年建成","板楼","暂无信息","街道办事处（居委会）代管物业","杭州市城建开发集团有限公司","1栋","120户","32753","hz","2019-02-02 22:56:12"
"1811054987952","杨家春晓南苑","https://hz.lianjia.com/xiaoqu/1811054987952/","下城","石桥","","3","5","2000年建成","板楼","暂无信息","无物业管理服务","杭州城建开发集团有限公司","17栋","1276户","28289","hz","2019-02-02 22:26:33"
"1811054990129","焦家里","https://hz.lianjia.com/xiaoqu/1811054990129/","下城","德胜东","近地铁1号线(临平-湘湖)打铁关站","0","0","2000年建成","未知类型","暂无信息","暂无信息","暂无信息","2栋","27户","暂无","hz","2019-02-02 22:34:01"
"1811054995914","中山北路361号","https://hz.lianjia.com/xiaoqu/1811054995914/","下城","天水","近地铁2号线中河北路站","0","0","2000年建成","板楼","暂无信息","无物业管理服务","无开发商","1栋","36户","暂无","hz","2019-02-02 22:34:10"
"1811055430806","和平大厦","https://hz.lianjia.com/xiaoqu/1811055430806/","下城","德胜东","近地铁1号线(临平-湘湖)打铁关站","0","0","2004年建成","板楼","5元/平米/月","浙江野风物业服务有限公司","野风集团房地产股份有限公司","1栋","440户","暂无","hz","2019-02-02 22:34:09"
"1811055455895","香吉公寓","https://hz.lianjia.com/xiaoqu/1811055455895/","拱墅","大关","","5","5","2002年建成","板楼","1.5元/平米/月","浙江中江上房物业管理有限公司","杭州市城建发展置业有限公司","3栋","319户","32603","hz","2019-02-02 22:54:25"
"1811055564662","泰地北上新城","https://hz.lianjia.com/xiaoqu/1811055564662/","下城","石桥","","32","26","2013年建成","塔楼/板楼","3.2元/平米/月","杭州物华物业管理有限公司","杭州泰地置业有限公司","9栋","5039户","18685","hz","2019-02-02 22:23:14"
"1811055942067","学院路216号","https://hz.lianjia.com/xiaoqu/1811055942067/","西湖","文教","近地铁2号线学院路站","0","0","暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","2户","暂无","hz","2019-02-02 22:21:46"
"1811056057861","河滨商务楼","https://hz.lianjia.com/xiaoqu/1811056057861/","下城","建国北路","近地铁2号线建国北路站","3","0","2000年建成","板楼","暂无信息","无物业管理服务","广宇集团股份有限公司","1栋","65户","17804","hz","2019-02-02 22:32:30"
"1811056095763","玉公弄75号","https://hz.lianjia.com/xiaoqu/1811056095763/","下城","朝晖","近地铁1号线(临平-湘湖)西湖文化广场站","0","0","暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:32:56"
"1811056326783","保利湾天地二期","https://hz.lianjia.com/xiaoqu/1811056326783/","江干","沿江南","","32","25","2010年建成","塔楼/板楼/塔板结合","2.9元/平米/月","保利物业管理有限公司","浙江保利房地产开发有限公司","7栋","2159户","16158","hz","2019-02-02 22:35:24"
"1811056725242","融信杭州公馆","https://hz.lianjia.com/xiaoqu/1811056725242/","西湖","文教","近地铁2号线学院路站","18","10","2017年建成","板楼","4.25元/平米/月","融信物业管理有限公司","杭州融信恺昇房地产开发有限公司","13栋","860户","63119","hz","2019-02-02 22:08:15"
"1811056985600","天城路132号","https://hz.lianjia.com/xiaoqu/1811056985600/","江干","三里亭","近地铁1号线(临平-湘湖)闸弄口站","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","42户","暂无","hz","2019-02-02 22:48:03"
"1811056985866","凤山路79号","https://hz.lianjia.com/xiaoqu/1811056985866/","上城","雄镇楼","近地铁4号线南星桥站","2","3","2000年建成","板楼","暂无信息","无物业管理服务","无开发商","2栋","178户","36616","hz","2019-02-02 23:06:02"
"1811057083963","定安路37号","https://hz.lianjia.com/xiaoqu/1811057083963/","上城","湖滨","近地铁1号线(临平-湘湖)定安路站","0","0","1990年建成","板楼","暂无信息","无物业管理服务","杭州市城建开发集团有限公司","1栋","64户","29969","hz","2019-02-02 23:06:33"
"1811057084140","西溪诚园明礼苑","https://hz.lianjia.com/xiaoqu/1811057084140/","西湖","西溪","","11","3","2013年建成","板楼","3.2至3.7元/平米/月","绿城物业服务集团有限公司杭州第一分公司","浙江报业绿城房地产开发有限公司","12栋","789户","40897","hz","2019-02-02 22:04:59"
"1811057085328","华盛达阅城","https://hz.lianjia.com/xiaoqu/1811057085328/","拱墅","万达广场","","18","6","2013年建成","板楼","2.15元/平米/月","浙江新湖物业管理有限公司","杭州华盛达房地产开发有限公司","14栋","1273户","39866","hz","2019-02-02 22:50:49"
"1811057167743","东新路267号","https://hz.lianjia.com/xiaoqu/1811057167743/","下城","德胜东","近地铁1号线(临平-湘湖)打铁关站","0","0","2000年建成","板楼","暂无信息","无物业管理服务","无开发商","1栋","18户","暂无","hz","2019-02-02 22:34:03"
"1811057197965","仙林福座","https://hz.lianjia.com/xiaoqu/1811057197965/","下城","众安桥","近地铁2号线中河北路站","3","0","2000年建成","板楼","暂无信息","无物业管理服务","杭州市房屋建设开发总公司","1栋","201户","27877","hz","2019-02-02 22:27:58"
"1811057198990","凤凰街小区","https://hz.lianjia.com/xiaoqu/1811057198990/","下城","众安桥","近地铁1号线(临平-湘湖)龙翔桥站","1","0","2000年建成","板楼","暂无信息","街道办事处（居委会）代管物业","杭州市城建开发集团有限公司","8栋","224户","50029","hz","2019-02-02 22:29:56"
"1811057207453","同方财富大厦","https://hz.lianjia.com/xiaoqu/1811057207453/","下城","天水","近地铁2号线中河北路站","0","0","2000年建成","板楼","3元/平米/月","杭州怡华物业管理有限公司","杭州市城建开发集团有限公司","1栋","56户","30614","hz","2019-02-02 22:32:37"
"1811057208004","国都商务大厦","https://hz.lianjia.com/xiaoqu/1811057208004/","下城","众安桥","近地铁2号线中河北路站","0","0","2000年建成","板楼","1.6元/平米/月","杭州国都物业管理有限公司","浙江国都房产集团有限公司","1栋","137户","暂无","hz","2019-02-02 22:34:04"
"1811057381794","德信北海公园","https://hz.lianjia.com/xiaoqu/1811057381794/","拱墅","万达广场","","18","5","2011年建成","板楼","1.75元/平米/月","浙江盛全物业管理有限公司","浙江德信东杭置业有限公司","11栋","1141户","37429","hz","2019-02-02 22:49:42"
"1811057397748","德胜路160号","https://hz.lianjia.com/xiaoqu/1811057397748/","拱墅","德胜","","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:58:19"
"1811057412828","景瑞申花郡","https://hz.lianjia.com/xiaoqu/1811057412828/","拱墅","申花","近地铁2号线三墩站","5","4","2017年建成","板楼","2.25元/平米/月","盛全物业服务有限公司","杭州嘉恒房地产开发有限公司","5栋","635户","37147","hz","2019-02-02 22:52:21"
"1811057415285","天阳尚城国际二期","https://hz.lianjia.com/xiaoqu/1811057415285/","江干","火车东站","","4","1","2015年建成","板楼","2.25元/平米/月","临安市天阳物业管理有限公司","杭州尚诚置业有限公司","7栋","628户","39529","hz","2019-02-02 22:40:40"
"1811057648733","天阳尚景国际二期","https://hz.lianjia.com/xiaoqu/1811057648733/","拱墅","申花","","1","1","2017年建成","塔楼","2.25元/平米/月","临安市天阳物业管理有限公司","杭州天阳申花置业有限公司","4栋","355户","47574","hz","2019-02-02 22:55:17"
"1811057649738","文二西路538号","https://hz.lianjia.com/xiaoqu/1811057649738/","西湖","文一西路","近地铁2号线文新站","0","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:21:44"
"1811057664752","新安铭苑","https://hz.lianjia.com/xiaoqu/1811057664752/","江干","闸弄口","近地铁1号线(临平-湘湖)闸弄口站","2","0","2010年建成","板楼","1.2元/平米/月","杭州大家物业经营管理有限公司","杭州市城建开发集团有限公司","6栋","704户","39581","hz","2019-02-02 22:39:54"
"1811057860191","耀江发展中心","https://hz.lianjia.com/xiaoqu/1811057860191/","下城","武林","","0","0","暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","1户","暂无","hz","2019-02-02 22:32:53"
